,Year_Birth,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,web_purchases,cat_purchases,in_store_purchases,NumWebVisitsMonth,Complain,children,accepted_offer,total_purchases,enroll_yr,total_spent
1376,1975,College,Single,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,3,0,14,2013,396
1377,1985,College,Married,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,1,2,5,2013,68
1378,1971,Masters,Coupled,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,1,12,2013,322
1379,1970,Masters,Coupled,52247.25135379061,39,187,5,65,26,20,14,2,4,2,6,5,0,1,0,12,2013,317
1380,1955,Masters,Single,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,1,0,9,2014,222
1381,1956,Masters,Coupled,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,2,0,8,2013,177
1382,1958,College,Coupled,52247.25135379061,87,19,4,12,2,2,6,1,1,0,3,5,0,2,0,4,2012,45
1383,1964,Masters,Single,52247.25135379061,49,5,1,9,2,0,4,1,1,0,2,7,0,2,0,3,2014,21
1384,1973,College,Married,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,1,0,5,2012,45
1385,1948,College,Married,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,2,20,2014,1899
1386,1972,PhD,Coupled,52247.25135379061,17,25,1,13,0,0,3,1,1,0,3,7,0,1,0,4,2014,42
1387,1976,Masters,Coupled,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,2,0,4,2013,22
1388,1980,College,Coupled,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,2,0,4,2012,41
1389,1979,College,Coupled,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,20,2014,1440
1390,1972,Masters,Married,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,2,0,11,2013,325
1391,1973,College,Coupled,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,1,0,7,2013,95
1392,1972,PhD,Coupled,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,1,0,4,2014,42
1393,1975,Masters,Single,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,2,0,4,2012,72
1394,1972,PhD,Married,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,1,0,5,2014,20
1395,1956,Masters,Married,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,2,0,21,2013,789
1396,1974,College,Single,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,2,0,3,2014,15
1397,1972,College,Single,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,1,0,6,2014,59
1398,1968,Masters,Single,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,1,0,21,2013,908
1399,1969,PhD,Married,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,2,0,12,2012,417
1400,1961,College,Married,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,2,0,11,2012,289
1401,1972,College,Married,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,1,0,20,2014,769
1402,1953,College,Married,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,1,0,8,2014,188
1403,1957,College,Single,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,1,1,11,2012,354
1404,1970,Masters,Married,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,1,0,20,2012,727
1405,1967,PhD,Married,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,2,0,7,2012,146
1406,1951,Masters,Coupled,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,1,0,12,2013,319
1407,1953,Masters,Married,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,1,0,20,2013,794
1408,1950,College,Married,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,1,0,15,2012,454
1409,1953,PhD,Single,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,2,1,7,2012,152
1410,1977,PhD,Married,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,1,0,21,2012,797
1411,1972,College,Married,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,4,14,2013,1690
1412,1969,Masters,Married,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,2,0,3,2014,20
1413,1944,College,Married,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,2,20,2014,1428
1414,1990,College,Single,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,1,0,8,2013,209
1415,1979,College,Single,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,1,0,15,2013,545
1416,1966,High_school,Coupled,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,5,2013,96
1417,1948,College,Coupled,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,9,2014,222
1418,1972,College,Married,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,3,0,5,2014,61
1419,1973,College,Married,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,2,0,6,2014,44
1420,1972,PhD,Coupled,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,3,0,3,2014,8
1421,1972,Masters,Single,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,22,2013,817
1422,1966,College,Single,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,1,19,2012,1371
1423,1969,PhD,Coupled,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,1,0,4,2014,42
1424,1959,College,Married,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,4,2012,60
1425,1970,College,Married,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,1,0,6,2013,78
1426,1974,PhD,Married,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,0,3,2013,23
1427,1972,PhD,Married,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,1,0,3,2013,19
1428,1958,Masters,Single,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,2,0,5,2014,61
1429,1972,College,Single,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,13,2013,449
1430,1983,Masters,Married,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,1,0,4,2013,37
1431,1973,Masters,Single,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,1,0,4,2014,38
1432,1985,College,Married,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,2,22,2013,1131
1433,1973,College,Single,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,2,0,5,2013,34
1434,1967,College,Single,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,2,0,12,2013,294
1435,1979,Masters,Married,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,2,1,4,2013,48
1436,1961,College,Married,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,2,0,11,2012,289
1437,1986,Masters,Coupled,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,3,2013,30
1438,1964,College,Married,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,6,2014,125
1439,1983,College,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,1,0,7,2013,156
1440,1952,College,Coupled,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,2,0,6,2013,70
1441,1949,Masters,Married,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,2,0,3,2013,22
1442,1979,College,Coupled,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,1,6,2012,65
1443,1948,Masters,Single,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,2,20,2012,1930
1444,1946,College,Coupled,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,2,22,2013,2283
1445,1958,College,Married,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,12,2013,310
1446,1971,Masters,Married,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,17,2012,1319
1447,1957,College,Married,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,1,1,22,2012,879
1448,1982,PhD,Coupled,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,16,2013,1244
1449,1973,Masters,Coupled,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,1,0,13,2014,690
1450,1972,College,Coupled,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,1,0,9,2013,209
1451,1965,College,Married,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,16,2014,1134
1452,1953,College,Single,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,1,22,2013,1507
1453,1967,PhD,Single,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,1,0,5,2013,57
1454,1965,PhD,Coupled,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,15,2012,529
1455,1969,College,Coupled,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,15,2014,1091
1456,1971,College,Single,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,1,1,8,2012,180
1457,1972,College,Coupled,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,2,0,6,2013,77
1458,1970,College,Single,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,0,4,25,2014,2349
1459,1974,PhD,Married,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,1,16,2012,534
1460,1950,Masters,Single,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,1,17,2014,556
1461,1959,College,Coupled,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,1,1,0,18,2013,637
1462,1955,PhD,Coupled,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,2,2,4,2014,46
1463,1978,College,Coupled,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,1,0,6,2014,44
1464,1986,Masters,Married,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,1,0,4,2013,47
1465,1963,Masters,Single,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,1,0,18,2013,795
1466,1953,College,Married,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,1,0,17,2013,586
1467,1952,College,Coupled,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,19,2013,1574
1468,1950,PhD,Married,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,2,0,3,2014,13
1469,1970,College,Coupled,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,1,0,21,2013,1471
1470,1970,Masters,Married,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,2,0,5,2013,65
1471,1977,College,Married,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,1,0,8,2013,175
1472,1966,College,Single,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,1,0,4,2013,40
1473,1969,PhD,Married,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,2,3,17,2012,1078
1474,1958,College,Married,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,1,0,19,2012,1115
1475,1954,College,Coupled,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,1,0,7,2013,134
1476,1956,Masters,Single,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,22,2012,1540
1477,1970,PhD,Married,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,1,0,6,2013,87
1478,1987,Masters,Single,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,9,2013,217
1479,1961,PhD,Married,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,1,1,25,2014,1034
1480,1979,College,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,1,0,24,2013,1180
1481,1960,College,Coupled,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,1,0,20,2012,819
1482,1981,Masters,Coupled,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,1,0,4,2013,32
1483,1980,College,Married,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,1,0,4,2013,46
1484,1976,Masters,Coupled,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,1,0,16,2012,1159
1485,1976,Masters,Single,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,1,0,22,2013,860
1486,1970,Masters,Coupled,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,14,2014,1631
1487,1946,PhD,Coupled,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,3,1,15,2014,444
1488,1955,College,Married,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,1,1,27,2013,1910
1489,1972,Masters,Coupled,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,1,0,13,2013,380
1490,1971,PhD,Married,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,2,1,20,2013,736
1491,1950,PhD,Single,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,2,0,11,2013,269
1492,1988,College,Coupled,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,0,0,4,28,2013,2524
1493,1978,College,Coupled,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,1,0,18,2013,612
1494,1990,College,Married,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,1,0,6,2013,75
1495,1959,College,Married,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,24,2014,1045
1496,1977,College,Single,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,1,0,5,2013,55
1497,1969,PhD,Coupled,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,1,2,15,2012,1064
1498,1959,College,Coupled,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,1,0,21,2012,1443
1499,1988,College,Married,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,29,2013,1366
1500,1975,Masters,Coupled,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,2,0,12,2013,436
1501,1973,Masters,Single,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,1,0,4,2014,38
1502,1977,College,Married,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,1,14,2012,436
1503,1973,Masters,Married,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,2,0,19,2012,747
1504,1955,PhD,Single,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,2,20,2012,1396
1505,1974,Masters,Married,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,13,2014,928
1506,1972,Masters,Married,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,2,0,17,2013,642
1507,1975,Masters,Coupled,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,1,1,24,2012,1048
1508,1971,PhD,Married,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,23,2013,943
1509,1958,College,Coupled,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,1,0,22,2013,907
1510,1988,College,Married,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,17,2014,1198
1511,1975,Masters,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,2,0,7,2012,120
1512,1965,College,Married,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,1,0,23,2012,1658
1513,1986,College,Married,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,21,2014,1638
1514,1977,Masters,Coupled,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,1,6,2013,73
1515,1980,College,Single,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,1,0,10,2014,275
1516,1962,College,Married,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,1,0,21,2012,854
1517,1978,College,Married,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,1,0,6,2013,78
1518,1972,Masters,Married,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,1,0,6,2013,106
1519,1970,College,Single,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,1,1,5,2012,106
1520,1983,PhD,Single,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,1,18,2013,1923
1521,1971,College,Coupled,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,21,2013,1662
1522,1976,College,Single,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,1,0,6,2014,84
1523,1973,PhD,Married,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,1,0,5,2014,48
1524,1973,College,Single,3502.0,56,2,1,1,0,0,1,0,0,0,0,14,0,1,0,0,2013,5
1525,1976,College,Married,58597.0,20,490,0,184,10,28,21,12,7,4,9,7,0,2,0,20,2012,733
1526,1948,PhD,Single,82032.0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,17,2014,1234
1527,1958,College,Coupled,28087.0,77,53,8,17,13,0,21,3,2,2,2,7,0,2,0,6,2012,112
1528,1987,PhD,Single,74004.0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,3,14,2014,1658
1529,1960,College,Coupled,19740.0,65,7,11,3,10,4,20,2,1,1,3,5,0,1,0,5,2013,55
1530,1975,Masters,Married,57036.0,33,1171,43,219,19,14,47,4,6,3,13,9,0,1,1,22,2012,1513
1531,1958,Masters,Coupled,53083.0,65,215,7,33,3,0,13,6,5,1,5,7,0,2,1,11,2013,271
1532,1975,PhD,Married,69283.0,41,674,62,134,0,26,8,4,7,3,13,5,0,1,0,23,2014,904
1533,1975,Masters,Single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,2,1,7,2012,120
1534,1988,Masters,Married,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,1,0,6,2012,103
1535,1988,Masters,Single,23331.0,97,104,20,101,24,15,5,6,5,1,5,9,0,1,0,11,2012,269
1536,1989,College,Single,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,1,0,4,2013,22
1537,1959,PhD,Single,67786.0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,1,15,2013,1156
1538,1971,PhD,Married,71969.0,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,1,16,2012,1086
1539,1967,Masters,Single,59235.0,4,448,40,469,80,0,91,3,11,2,12,7,0,1,0,25,2013,1128
1540,1989,College,Coupled,31928.0,5,33,4,24,4,2,5,2,3,0,4,7,0,1,0,7,2014,72
1541,1961,Masters,Coupled,74881.0,48,505,72,270,36,27,54,4,9,2,12,5,0,2,0,23,2013,964
1542,1978,College,Married,65819.0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,19,2012,1383
1543,1953,PhD,Single,51411.0,81,14,0,3,0,0,1,1,0,0,3,5,0,3,0,3,2013,18
1544,1964,College,Single,51983.0,95,631,0,115,10,7,30,3,9,2,10,7,0,1,0,21,2012,793
1545,1986,Masters,Coupled,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,1,0,6,2013,100
1546,1987,Masters,Married,30390.0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,5,2013,80
1547,1963,College,Single,30983.0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,1,7,2012,167
1548,1957,College,Single,66033.0,76,293,35,179,46,59,65,2,8,3,7,7,0,1,0,18,2013,677
1549,1975,Masters,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,2,0,3,2013,23
1550,1951,Masters,Single,57530.0,68,50,1,27,6,7,1,1,1,1,4,1,0,1,0,6,2013,92
1551,1965,Masters,Married,76800.0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,15,2014,641
1552,1956,College,Married,63943.0,50,423,184,368,13,97,21,1,6,4,6,5,0,1,0,16,2012,1106
1553,1962,College,Coupled,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,1,13,2014,1033
1554,1974,College,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,1,0,27,2012,1174
1555,1967,Masters,Married,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,2,0,4,2013,25
1556,1962,Masters,Coupled,47175.0,81,167,2,44,6,2,19,7,4,2,4,8,0,2,2,10,2012,240
1557,1976,College,Single,31859.0,77,3,1,3,8,0,5,1,1,0,2,7,0,1,0,3,2013,20
1558,1961,College,Single,27215.0,50,30,5,22,8,9,28,4,2,1,4,6,0,3,0,7,2013,102
1559,1976,PhD,Single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,1,0,23,2013,1034
1560,1983,College,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,1,0,7,2013,156
1561,1976,Masters,Married,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,2,0,15,2013,458
1562,1988,College,Married,24645.0,16,5,3,4,4,1,0,1,1,0,2,8,0,1,0,3,2012,17
1563,1954,College,Single,79865.0,12,71,99,278,185,121,38,1,5,10,5,1,0,1,0,20,2014,792
1564,1985,College,Married,44322.0,30,46,0,40,3,0,3,2,3,0,3,8,0,1,0,6,2014,92
1565,1952,College,Single,47958.0,8,268,11,88,15,3,22,2,6,3,5,5,0,1,0,14,2013,407
1566,1964,Masters,Single,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,1,1,19,2012,1269
1567,1954,College,Coupled,75315.0,14,459,15,171,142,23,31,2,5,4,12,2,0,1,0,21,2014,841
1568,1950,PhD,Married,55517.0,53,483,0,108,0,6,36,5,11,1,6,9,0,2,1,18,2012,633
1569,1957,PhD,Married,75283.0,26,733,9,180,12,19,66,11,6,3,5,4,0,3,0,14,2013,1019
1570,1946,PhD,Single,82800.0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,3,25,2012,1315
1571,1954,College,Married,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,2,0,5,2012,54
1572,1991,Masters,Single,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,2,17,2014,2525
1573,1986,Masters,Married,27161.0,41,7,4,23,7,0,11,1,1,0,3,7,0,1,0,4,2013,52
1574,1977,College,Married,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,1,14,2012,436
1575,1960,PhD,Coupled,38201.0,19,233,0,23,0,0,12,4,5,1,5,8,0,1,0,11,2013,268
1576,1982,College,Coupled,45203.0,4,35,3,67,10,8,24,1,3,1,3,6,0,2,1,7,2014,147
1577,1947,PhD,Coupled,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,2,17,2014,1798
1578,1992,College,Married,34935.0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,7,2013,137
1579,1976,Masters,Single,60482.0,81,255,43,134,37,14,24,1,7,2,7,7,0,1,0,16,2013,507
1580,1956,College,Coupled,34633.0,31,8,1,5,0,0,1,1,1,0,2,6,0,3,0,3,2014,15
1581,1947,Masters,Coupled,78093.0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,16,2013,1105
1582,1950,College,Single,82460.0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,14,2013,974
1583,1966,Masters,Coupled,45903.0,80,33,8,10,2,10,3,2,2,1,3,4,0,1,0,6,2014,66
1584,1987,College,Single,81361.0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,1,26,2014,778
1585,1973,PhD,Single,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,2,2,4,2014,49
1586,1952,Masters,Coupled,40442.0,52,45,12,52,25,22,13,4,3,1,4,7,0,2,1,8,2012,169
1587,1965,College,Married,61482.0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,11,2014,299
1588,1980,College,Married,34968.0,11,158,6,45,8,2,2,7,3,2,5,7,0,1,0,10,2013,221
1589,1987,College,Married,75794.0,33,754,160,625,63,32,48,1,7,5,12,3,0,0,1,24,2013,1682
1590,1962,PhD,Coupled,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,1,0,8,2012,155
1591,1955,College,Married,74268.0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,12,2013,892
1592,1988,High_school,Coupled,13724.0,43,2,7,5,2,15,27,1,2,0,2,9,0,1,1,4,2012,58
1593,1965,Masters,Coupled,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,0,1,0,12,2013,311
1594,1967,PhD,Single,52569.0,54,85,0,3,0,0,7,1,2,0,4,3,0,1,0,6,2014,95
1595,1973,PhD,Single,48432.0,3,322,3,50,4,3,42,5,7,1,6,8,0,1,1,14,2012,424
1596,1960,Masters,Coupled,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,2,0,7,2014,47
1597,1984,College,Single,36108.0,68,141,8,129,3,11,47,3,7,1,4,9,0,1,1,12,2013,339
1598,1971,College,Married,76445.0,2,739,107,309,140,80,35,1,2,5,13,6,0,1,0,20,2012,1410
1599,1975,PhD,Married,36663.0,40,18,0,6,3,3,5,1,1,1,3,2,0,1,0,5,2014,35
1600,1965,Masters,Married,53843.0,64,378,0,88,19,4,73,4,8,5,3,7,0,1,0,16,2013,562
1601,1956,Masters,Married,90226.0,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,1,23,2012,2352
1602,1955,Masters,Single,70638.0,69,1016,12,215,16,12,63,1,4,5,10,3,0,0,1,19,2013,1334
1603,1960,College,Coupled,44512.0,57,23,1,6,0,0,2,2,1,0,3,4,0,2,0,4,2013,32
1604,1961,College,Married,27116.0,78,12,1,21,2,2,3,2,2,0,3,7,0,2,0,5,2014,41
1605,1963,PhD,Married,54072.0,71,35,0,4,0,0,0,1,2,0,2,8,0,2,0,4,2013,39
1606,1977,College,Married,71855.0,59,548,31,422,0,112,28,4,5,5,11,3,0,1,0,21,2013,1141
1607,1990,Masters,Single,51250.0,28,342,32,230,34,32,40,5,10,5,4,9,0,1,1,19,2013,710
1608,1973,Masters,Married,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,1,0,14,2014,401
1609,1964,PhD,Married,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,1,0,16,2014,506
1610,1988,College,Single,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,20,2012,1538
1611,1978,Masters,Married,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,5,2012,57
1612,1990,College,Single,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,0,0,2,18,2013,1722
1613,1975,College,Single,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,1,0,11,2013,270
1614,1977,College,Married,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,2,1,4,2013,31
1615,1984,College,Married,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,0,1,0,21,2013,882
1616,1983,College,Coupled,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,1,0,3,2013,16
1617,1987,College,Single,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,1,0,12,2014,311
1618,1965,College,Married,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,1,0,10,2014,227
1619,1956,Masters,Married,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,1,0,24,2012,1152
1620,1965,PhD,Coupled,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,0,1,1,7,2013,122
1621,1971,College,Married,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,1,0,6,2013,77
1622,1982,Masters,Coupled,66664.0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,18,2012,1289
1623,1959,College,Single,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,2,0,15,2013,561
1624,1963,College,Coupled,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,2,0,9,2013,211
1625,1952,PhD,Married,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,1,0,10,2014,233
1626,1971,PhD,Single,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,1,0,15,2012,1092
1627,1963,PhD,Single,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,16,2013,601
